"ENTREZ","symbol_name","ensembl_id","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"388962","BOLA3","ENSG00000163170",36.4437481085562,0.62127856662153,0.704131674721186,0.882332934202309,0.37759679145823,0.640508747735847
"5914","RARA","ENSG00000131759",1609.35487812657,0.287624193188659,0.32624961432162,0.881607764615214,0.377988954758203,0.640798256321217
"7050","TGIF1","ENSG00000177426",345.522160956594,0.188102197612938,0.213577554970985,0.880720811877878,0.37846894946952,0.641359876334831
"54897","CASZ1","ENSG00000130940",329.173072063346,0.254699598454432,0.2895586439866,0.879613175927907,0.379068898627886,0.641953225716643
"124961","ZFP3","ENSG00000180787",396.838823193721,0.206601397251267,0.235285086460063,0.878089641632836,0.379895073809134,0.642766368899188
"5187","PER1","ENSG00000179094",2143.4635276983,0.278946197151302,0.317990934280238,0.877214307328249,0.380370246368833,0.643166626887597
"57798","GATAD1","ENSG00000157259",1281.34851822268,0.210501183705255,0.24029811415773,0.876000148578294,0.381029953005415,0.643882297438261
"126208","ZNF787","ENSG00000142409",440.298606519848,-0.305354285972723,0.348797905656868,-0.875447590196019,0.381330415096664,0.644032665346527
"4207","BORCS8-MEF2B","ENSG00000213999",115.490514933369,0.29913087918878,0.342388050249901,0.873660394895357,0.382303225370244,0.644787996362323
"4221","MEN1","ENSG00000133895",525.126388112057,0.293157280095758,0.336008381957,0.872470140144522,0.382951950950256,0.645456922799071
"79960","JADE1","ENSG00000077684",1552.86924123805,-0.190028200660402,0.217974816691818,-0.871789702794302,0.383323113125189,0.645628338001373
"7008","TEF","ENSG00000167074",186.191600749336,0.257807562604321,0.296547553706458,0.86936330912888,0.384648445037996,0.646951023227467
"11143","KAT7","ENSG00000136504",3184.59675634133,-0.139091882769135,0.160151931304438,-0.868499565607678,0.385120910001369,0.647442683657091
"342926","ZNF677","ENSG00000197928",62.8379977160581,0.442379004015571,0.511007000577438,0.865700476736488,0.386654438523965,0.649210956344373
"339318","ZNF181","ENSG00000197841",296.2717243506,0.193146104856546,0.223283696663007,0.865025560500519,0.387024759693134,0.649579850406503
"26747","NUFIP1","ENSG00000083635",188.065913004157,0.27844083695337,0.32209756411733,0.864461169448468,0.387334602615282,0.649630225860219
"284370","ZNF615","ENSG00000197619",314.935586041857,0.229857568177537,0.265908929787731,0.864422147691793,0.3873560306117,0.649630225860219
"64852","TUT1","ENSG00000149016",309.653553858794,-0.218906907069162,0.253477678090209,-0.863614140379083,0.387799893663389,0.650172360982532
"64761","PARP12","ENSG00000059378",1556.4966864524,-0.136846454231838,0.158891560719634,-0.861256907617041,0.389096563669165,0.651540732583771
"11144","DMC1","ENSG00000100206",8.69943261354942,1.19966182150978,1.39758662472422,0.858381012158374,0.390682108872828,0.653328343988652
"252884","ZNF396","ENSG00000186496",48.6196721176865,-0.514988416798796,0.601236897697864,-0.856548257052563,0.391694592316052,0.654197672343471
"29117","BRD7","ENSG00000166164",2621.1144672988,0.136995950688104,0.159999023683013,0.85622991649948,0.391870617881665,0.654351711630806
